Number of agent;root branch;max-arguments-per-branch; rand-seed; max-arguments-at-once; number of round; runtime; freq-deep-arg; issue value; std_goal_issues_values; std_from_final_issue_value
2;11;842;1;1;131;2.331460475921631; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;852;1;1;131;2.3937859535217285; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;862;1;1;131;2.4233899116516113; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;872;1;1;131;2.381751775741577; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;882;1;1;131;2.3671600818634033; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;892;1;1;131;2.3422865867614746; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;902;1;1;131;2.494763135910034; 16:248; 0.12872945365175503; 0.006194963144267415; 0.00876100088633377
2;11;912;1;1;3;0.07265472412109375; 2:6; 0.14285714285714285; 0.0030422517185124676; 0.005738761908363603
2;11;922;1;1;3;0.07502412796020508; 2:6; 0.14285714285714285; 0.0030422517185124676; 0.005738761908363603
2;11;932;1;1;3;0.07253408432006836; 2:6; 0.14285714285714285; 0.0030422517185124676; 0.005738761908363603
2;11;942;1;1;3;0.07185864448547363; 2:6; 0.14285714285714285; 0.0030422517185124676; 0.005738761908363603
2;11;952;1;1;252;3.4605047702789307; 75:431; 0.13621832106087314; 0.0035402763697698486; 0.003977501883879494
2;11;962;1;1;252;3.517618179321289; 75:431; 0.13621832106087314; 0.0035402763697698486; 0.003977501883879494
2;11;972;1;1;252;3.4838104248046875; 75:431; 0.13621832106087314; 0.0035402763697698486; 0.003977501883879494
2;11;982;1;1;252;3.4720778465270996; 75:431; 0.13621832106087314; 0.0035402763697698486; 0.003977501883879494
2;11;992;1;1;252;3.5459482669830322; 75:431; 0.13621832106087314; 0.0035402763697698486; 0.003977501883879494
2;12;2;1;1;4;0.0017132759094238281; 2:8; 0.13333333333333333; 0.016666666666666663; 0.02357022603955158
2;12;12;1;1;14;0.01421809196472168; 5:25; 0.13033359193173003; 0.003110431440318598; 0.00393125620424203
2;12;22;1;1;27;0.022418498992919922; 8:48; 0.1383685852832113; 0.02086576788059845; 0.022981691251625174
2;12;32;1;1;34;0.033777713775634766; 7:63; 0.1663399171600212; 0.0358872561317997; 0.044120477708744846
2;12;42;1;1;13;0.015593528747558594; 5:23; 0.14931229250204803; 0.0006939202632001429; 0.0008117892531584202
2;12;52;1;1;13;0.01481008529663086; 5:23; 0.14931229250204803; 0.0006939202632001429; 0.0008117892531584202
2;12;62;1;1;3;0.0037822723388671875; 3:5; 0.16666666666666666; 0.002916763813915549; 0.0030619526473336504
2;12;72;1;1;37;0.07753276824951172; 4:72; 0.13173767014820137; 0.04549208102289909; 0.0643306994309532
2;12;82;1;1;3;0.0040895938873291016; 2:6; 0.14285714285714285; 0.0013666205289819128; 0.005502602416830021
2;12;92;1;1;3;0.004760265350341797; 2:6; 0.14285714285714285; 0.0013666205289819128; 0.005502602416830021
2;12;102;1;1;3;0.004502296447753906; 2:6; 0.14285714285714285; 0.0013666205289819128; 0.005502602416830021
2;12;112;1;1;25;0.08739733695983887; 5:47; 0.1340872540483994; 0.012334322773851492; 0.017443560102117363
2;12;122;1;1;25;0.08917880058288574; 5:47; 0.1340872540483994; 0.012334322773851492; 0.017443560102117363
2;12;132;1;1;24;0.06480646133422852; 11:39; 0.13933124737860866; 0.0040289154356496215; 0.004395015573072572
2;12;142;1;1;58;0.254302978515625; 18:100; 0.15005314918553792; 0.013705925067214193; 0.019354017152300174
2;12;152;1;1;4;0.021166086196899414; 3:7; 0.125; 0.001229382739934802; 0.0019665485893127794
2;12;162;1;1;4;0.02559947967529297; 3:7; 0.125; 0.0007807597529480292; 0.002608424011861954
2;12;172;1;1;134;1.2666959762573242; 12:258; 0.12973767801786826; 0.0029045641739069636; 0.00410767328656826
2;12;182;1;1;134;1.3132951259613037; 12:258; 0.12973767801786826; 0.0029045641739069636; 0.00410767328656826
2;12;192;1;1;134;1.277726650238037; 12:258; 0.12973767801786826; 0.0029045641739069636; 0.00410767328656826
2;12;202;1;1;134;1.3240916728973389; 12:258; 0.12973767801786826; 0.0029045641739069636; 0.00410767328656826
2;12;212;1;1;134;1.2802958488464355; 12:258; 0.12973767801786826; 0.0029045641739069636; 0.00410767328656826
2;12;222;1;1;209;1.9854331016540527; 17:403; 0.12715808907714363; 0.002943408687907413; 0.003002721296426536
2;12;232;1;1;3;0.026066064834594727; 2:6; 0.14285714285714285; 0.00015447038376895095; 0.0054105267329804165
2;12;242;1;1;3;0.026364564895629883; 2:6; 0.14285714285714285; 0.00015447038376895095; 0.0054105267329804165
2;12;252;1;1;3;0.029462099075317383; 2:6; 0.14285714285714285; 0.00015447038376895095; 0.0054105267329804165
2;12;262;1;1;312;3.488584280014038; 31:595; 0.13338700743653986; 0.003318811913883682; 0.0046812517036075455
2;12;272;1;1;312;3.4762585163116455; 31:595; 0.13338700743653986; 0.003318811913883682; 0.0046812517036075455
2;12;282;1;1;312;3.401209592819214; 31:595; 0.13338700743653986; 0.003318811913883682; 0.0046812517036075455
2;12;292;1;1;4;0.034528493881225586; 3:7; 0.125; 0.00015426913952883842; 0.0012975334781828226
2;12;302;1;1;5;0.04134035110473633; 2:10; 0.12903225806451613; 0.0015499339520910068; 0.002034608857531983
2;12;312;1;1;5;0.0434417724609375; 2:10; 0.12903225806451613; 0.0015499339520910068; 0.002034608857531983
2;12;322;1;1;5;0.04352402687072754; 2:10; 0.12903225806451613; 0.0015499339520910068; 0.002034608857531983
2;12;332;1;1;246;3.0202231407165527; 29:465; 0.1460515164241537; 0.004622769065740703; 0.0049082684312453375
2;12;342;1;1;3;0.031841278076171875; 2:6; 0.14285714285714285; 0.0018749480583294814; 0.004396478151223696
2;12;352;1;1;3;0.030513286590576172; 2:6; 0.14285714285714285; 0.0018749480583294814; 0.004396478151223696
2;12;362;1;1;3;0.03181195259094238; 2:6; 0.14285714285714285; 0.0018749480583294814; 0.004396478151223696
2;12;372;1;1;3;0.03195333480834961; 2:6; 0.14285714285714285; 0.0018749480583294814; 0.004396478151223696
2;12;382;1;1;3;0.030817508697509766; 2:6; 0.14285714285714285; 0.0018749480583294814; 0.004396478151223696
2;12;392;1;1;458;7.2815186977386475; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;402;1;1;458;7.339102745056152; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;412;1;1;458;7.336939334869385; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;422;1;1;458;7.321289300918579; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;432;1;1;458;7.383248329162598; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;442;1;1;458;7.330789566040039; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;452;1;1;458;7.546538591384888; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;462;1;1;458;7.459849119186401; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;472;1;1;458;6.264559268951416; 47:871; 0.13450711940319635; 0.004763507427483091; 0.005284266058125438
2;12;482;1;1;7;0.06860160827636719; 3:13; 0.13; 0.0014318169089768545; 0.0020382784700298485
2;12;492;1;1;7;0.06686973571777344; 3:13; 0.13; 0.0014318169089768545; 0.0020382784700298485
2;12;502;1;1;8;0.06682229042053223; 3:15; 0.13131313131313133; 0.0004345038032610993; 0.0006124093935905184
2;12;512;1;1;73;0.7582731246948242; 7:141; 0.13155866804398536; 0.0010862783478702426; 0.0011191002259206381
2;12;522;1;1;73;0.7732634544372559; 7:141; 0.13155866804398536; 0.0010862783478702426; 0.0011191002259206381
2;12;532;1;1;73;0.7632462978363037; 7:141; 0.13155866804398536; 0.0010862783478702426; 0.0011191002259206381
2;12;542;1;1;1111;35.26611399650574; 98:2126; 0.13284723766816378; 0.006181385688756411; 0.007755816528519915
2;12;552;1;1;1111;35.980974435806274; 98:2126; 0.13284723766816378; 0.006181385688756411; 0.007755816528519915
2;12;562;1;1;1111;35.88796401023865; 98:2126; 0.13284723766816378; 0.006181385688756411; 0.007755816528519915
2;12;572;1;1;1111;33.3155255317688; 98:2126; 0.13284723766816378; 0.006181385688756411; 0.007755816528519915
2;12;582;1;1;4;0.05799412727355957; 3:7; 0.125; 0.00020253737218040718; 0.0010417353574505056
2;12;592;1;1;3;0.030733585357666016; 2:6; 0.14285714285714285; 0.0008009210778359699; 0.006002650234882496
2;12;602;1;1;4;0.05507373809814453; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;612;1;1;4;0.053908586502075195; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;622;1;1;4;0.055299997329711914; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;632;1;1;4;0.05440473556518555; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;642;1;1;4;0.056574106216430664; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;652;1;1;4;0.05954122543334961; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;662;1;1;4;0.05541038513183594; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;672;1;1;4;0.05542731285095215; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;682;1;1;4;0.054761648178100586; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;692;1;1;4;0.05555129051208496; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;702;1;1;4;0.053429365158081055; 3:7; 0.125; 0.0003476896295540183; 0.0012778143523324845
2;12;712;1;1;172;2.667581796646118; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;722;1;1;172;2.700634717941284; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;732;1;1;172;2.6433844566345215; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;742;1;1;172;2.6663119792938232; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;752;1;1;172;2.662541151046753; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;762;1;1;172;2.8200559616088867; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;772;1;1;172;3.1561784744262695; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;782;1;1;172;3.1501352787017822; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;792;1;1;172;3.0758700370788574; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;802;1;1;172;3.0766868591308594; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;812;1;1;172;3.0616466999053955; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;822;1;1;172;3.046025514602661; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;832;1;1;172;3.0590767860412598; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;842;1;1;172;3.051293134689331; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;852;1;1;172;3.067016839981079; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;862;1;1;172;3.139451026916504; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;872;1;1;172;3.0787506103515625; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;882;1;1;172;3.0803043842315674; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;892;1;1;172;3.0879640579223633; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;902;1;1;172;3.108212947845459; 24:322; 0.1194409837128409; 0.009803146344287125; 0.013863742512850028
2;12;912;1;1;8;0.17778229713439941; 4:14; 0.13274336283185842; 0.0013490293922179403; 0.0019405665453877657
2;12;922;1;1;8;0.17741179466247559; 4:14; 0.13274336283185842; 0.0013490293922179403; 0.0019405665453877657
2;12;932;1;1;8;0.17972207069396973; 4:14; 0.13274336283185842; 0.0013490293922179403; 0.0019405665453877657
2;12;942;1;1;8;0.18177533149719238; 4:14; 0.13274336283185842; 0.0013490293922179403; 0.0019405665453877657
2;12;952;1;1;5;0.07484984397888184; 3:9; 0.13043478260869565; 0.00030074151571247987; 0.0010431553365201913
2;12;962;1;1;5;0.08086681365966797; 3:9; 0.13043478260869565; 0.00030074151571247987; 0.0010431553365201913
2;12;972;1;1;5;0.05972599983215332; 3:9; 0.13043478260869565; 0.00030074151571247987; 0.0010431553365201913
2;12;982;1;1;5;0.05839967727661133; 3:9; 0.13043478260869565; 0.00030074151571247987; 0.0010431553365201913
2;12;992;1;1;5;0.05940890312194824; 3:9; 0.13043478260869565; 0.00030074151571247987; 0.0010431553365201913
2;13;2;1;1;6;0.002394437789916992; 3:11; 0.1111111111111111; 0.027777777777777776; 0.039283710065919304
2;13;12;1;1;27;0.0294954776763916; 5:51; 0.11438567403368743; 0.01038772212557093; 0.014624099374234784
2;13;22;1;1;4;0.003895282745361328; 3:7; 0.125; 0.0025991325414148614; 0.0027540841041796696
2;13;32;1;1;20;0.022014379501342773; 5:37; 0.1309902237149883; 0.020356150598403844; 0.028795742155066736
2;13;42;1;1;28;0.03112030029296875; 6:52; 0.110355521195161; 0.016156028811813328; 0.022172932086638095
2;13;52;1;1;28;0.030841827392578125; 6:52; 0.110355521195161; 0.016156028811813328; 0.022172932086638095
2;13;62;1;1;14;0.015821218490600586; 3:27; 0.13679819405578036; 0.004743717204134537; 0.004991941785210705
2;13;72;1;1;16;0.01697373390197754; 3:31; 0.16117451907603178; 0.029966105295788734; 0.04228228370582103
2;13;82;1;1;3;0.007252931594848633; 2:6; 0.14285714285714285; 0.0005657154869926212; 0.006584094226639038
2;13;92;1;1;3;0.007706165313720703; 2:6; 0.14285714285714285; 0.0005657154869926212; 0.006584094226639038
2;13;102;1;1;3;0.007439613342285156; 2:6; 0.14285714285714285; 0.0005657154869926212; 0.006584094226639038
2;13;112;1;1;56;0.2259681224822998; 4:110; 0.12594401419118179; 0.0050045655575108455; 0.0070775233391902285
2;13;122;1;1;56;0.22387003898620605; 4:110; 0.12594401419118179; 0.0050045655575108455; 0.0070775233391902285
2;13;132;1;1;17;0.0507206916809082; 8:28; 0.12833601438903597; 0.0030058317636476456; 0.003083632193979032
2;13;142;1;1;102;0.3738865852355957; 37:169; 0.14071746333917984; 0.003595389881409561; 0.005047287912498856
2;13;152;1;1;4;0.022320985794067383; 3:7; 0.125; 0.0004131798512106849; 0.005118541579657125
2;13;162;1;1;10;0.05584263801574707; 3:19; 0.116214335421016; 0.0007080007429569393; 0.001001987029424277
2;13;172;1;1;36;0.22908473014831543; 4:70; 0.12049557657765074; 0.002541880533609757; 0.003162299184341107
2;13;182;1;1;36;0.23021936416625977; 4:70; 0.12049557657765074; 0.002541880533609757; 0.003162299184341107
2;13;192;1;1;36;0.2257087230682373; 4:70; 0.12049557657765074; 0.002541880533609757; 0.003162299184341107
2;13;202;1;1;36;0.24056077003479004; 4:70; 0.12049557657765074; 0.002541880533609757; 0.003162299184341107
2;13;212;1;1;36;0.22847843170166016; 4:70; 0.12049557657765074; 0.002541880533609757; 0.003162299184341107
2;13;222;1;1;4;0.026134014129638672; 3:7; 0.125; 0.0012748887015387664; 0.005276312163328277
2;13;232;1;1;4;0.03258872032165527; 3:7; 0.125; 0.0010944890735175641; 0.003825579713677047
2;13;242;1;1;4;0.03397178649902344; 3:7; 0.125; 0.0010944890735175641; 0.003825579713677047
2;13;252;1;1;4;0.03351926803588867; 3:7; 0.125; 0.0010944890735175641; 0.003825579713677047
2;13;262;1;1;4;0.027775049209594727; 3:7; 0.125; 0.001171295564002063; 0.00481957596569039
2;13;272;1;1;4;0.027747154235839844; 3:7; 0.125; 0.001171295564002063; 0.00481957596569039
2;13;282;1;1;4;0.027771472930908203; 3:7; 0.125; 0.001171295564002063; 0.00481957596569039
2;13;292;1;1;131;1.510157585144043; 32:232; 0.11841834979907129; 0.0018532336186985812; 0.002016682014813279
2;13;302;1;1;4;0.03652024269104004; 3:7; 0.125; 0.00031105282432838943; 0.005241892124901713
2;13;312;1;1;4;0.03545355796813965; 3:7; 0.125; 0.00031105282432838943; 0.005241892124901713
2;13;322;1;1;4;0.03472638130187988; 3:7; 0.125; 0.00031105282432838943; 0.005241892124901713
2;13;332;1;1;5;0.05091261863708496; 2:10; 0.12903225806451613; 0.0013951217364740476; 0.0017987588313801868
2;13;342;1;1;4;0.03996706008911133; 3:7; 0.125; 0.0019666980459024236; 0.0021018721866349
2;13;352;1;1;4;0.038648366928100586; 3:7; 0.125; 0.0019666980459024236; 0.0021018721866349
2;13;362;1;1;4;0.03846931457519531; 3:7; 0.125; 0.0019666980459024236; 0.0021018721866349
2;13;372;1;1;4;0.04258131980895996; 3:7; 0.125; 0.0019666980459024236; 0.0021018721866349
2;13;382;1;1;4;0.040452003479003906; 3:7; 0.125; 0.0019666980459024236; 0.0021018721866349
2;13;392;1;1;78;0.8339812755584717; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;402;1;1;78;0.8323523998260498; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;412;1;1;78;0.8428263664245605; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;422;1;1;78;0.8646032810211182; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;432;1;1;78;0.8322789669036865; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;442;1;1;78;0.8571538925170898; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;452;1;1;78;0.8120520114898682; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;462;1;1;78;0.8369309902191162; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;472;1;1;78;0.8154547214508057; 12:146; 0.11952823081238796; 0.0014063776722302163; 0.0019086507181787626
2;13;482;1;1;4;0.052152395248413086; 3:7; 0.125; 0.002359166378443911; 0.005011108691120936
2;13;492;1;1;4;0.056379079818725586; 3:7; 0.125; 0.002359166378443911; 0.005011108691120936
2;13;502;1;1;449;13.94398021697998; 18:882; 0.12534023956494963; 0.0065622378542265145; 0.0092804057729628
2;13;512;1;1;171;2.40415620803833; 21:323; 0.11469372903950108; 0.002712908299777196; 0.002762618566555696
2;13;522;1;1;171;2.422602415084839; 21:323; 0.11469372903950108; 0.002712908299777196; 0.002762618566555696
2;13;532;1;1;171;2.4310126304626465; 21:323; 0.11469372903950108; 0.002712908299777196; 0.002762618566555696
2;13;542;1;1;636;23.792724609375; 11:1263; 0.1223527290593041; 0.005771364156390207; 0.008161941463360987
2;13;552;1;1;636;22.597922563552856; 11:1263; 0.1223527290593041; 0.005771364156390207; 0.008161941463360987
2;13;562;1;1;636;20.245010137557983; 11:1263; 0.1223527290593041; 0.005771364156390207; 0.008161941463360987
2;13;572;1;1;636;21.129493951797485; 11:1263; 0.1223527290593041; 0.005771364156390207; 0.008161941463360987
2;13;582;1;1;71;0.8220508098602295; 27:117; 0.119335870338739; 0.002553328390712345; 0.0025721273525033863
2;13;592;1;1;208;2.9301676750183105; 52:366; 0.12141894624307273; 0.0034039669762718563; 0.0038044927636667223
2;13;602;1;1;1043;40.69422221183777; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;612;1;1;1043;37.24988770484924; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;622;1;1;1043;34.70851016044617; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;632;1;1;1043;37.19631624221802; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;642;1;1;1043;33.288474798202515; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;652;1;1;1043;29.447734594345093; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;662;1;1;1043;29.7180335521698; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;672;1;1;1043;33.30733680725098; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;682;1;1;1043;32.17825484275818; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;692;1;1;1043;30.19869637489319; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;702;1;1;1043;29.678508281707764; 270:1818; 0.11498161793106415; 0.002987195516543535; 0.004029567605552717
2;13;712;1;1;874;41.57340097427368; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;722;1;1;874;38.237892389297485; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;732;1;1;874;37.09351444244385; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;742;1;1;874;44.66572690010071; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;752;1;1;874;41.353862047195435; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;762;1;1;874;38.35589003562927; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;772;1;1;874;40.908607721328735; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;782;1;1;874;41.80024766921997; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;792;1;1;874;37.11694312095642; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;802;1;1;874;41.73706078529358; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;812;1;1;874;44.972151041030884; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;822;1;1;874;41.77074146270752; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;832;1;1;874;46.091952085494995; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
3;3;3;1;1;3;0.0010862350463867188; 6:6; 0.35294117647058826; 0.08194371706842717; 0.11442017611931553
2;13;842;1;1;874;54.62461566925049; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;852;1;1;874;56.962528228759766; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;862;1;1;874;45.85056972503662; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;872;1;1;874;54.62547969818115; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;882;1;1;874;54.247881174087524; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;892;1;1;874;48.383636236190796; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;902;1;1;874;59.29756951332092; 221:1529; 0.1162797206588574; 0.007335131268607742; 0.010373440964016316
2;13;912;1;1;267;15.466243743896484; 15:521; 0.12735482226126238; 0.006792611848836304; 0.009606203800550299
2;13;922;1;1;267;13.793692827224731; 15:521; 0.12735482226126238; 0.006792611848836304; 0.009606203800550299
2;13;932;1;1;267;15.20130443572998; 15:521; 0.12735482226126238; 0.006792611848836304; 0.009606203800550299
2;13;942;1;1;267;17.93238639831543; 15:521; 0.12735482226126238; 0.006792611848836304; 0.009606203800550299
2;13;952;1;1;4;0.05864071846008301; 3:7; 0.125; 0.0029432503084852388; 0.00305247186932931
2;13;962;1;1;4;0.06174898147583008; 3:7; 0.125; 0.0029432503084852388; 0.00305247186932931
2;13;972;1;1;4;0.0609130859375; 3:7; 0.125; 0.0029432503084852388; 0.00305247186932931
2;13;982;1;1;4;0.06475830078125; 3:7; 0.125; 0.0029432503084852388; 0.00305247186932931
2;13;992;1;1;4;0.059180259704589844; 3:7; 0.125; 0.0029432503084852388; 0.00305247186932931
2;14;2;1;1;7;0.0032701492309570312; 5:11; 0.1111111111111111; 0.021367521367521375; 0.03021823851224563
2;14;12;1;1;21;0.021062374114990234; 3:41; 0.109624145785877; 0.011979806406642403; 0.01518258217368555
2;14;22;1;1;27;0.03428959846496582; 7:49; 0.12935350054630487; 0.008138584734985688; 0.011431714973184442
2;14;32;1;1;25;0.03582882881164551; 4:48; 0.11917047999221107; 0.008773354151462402; 0.012409934414649815
2;14;42;1;1;27;0.0395200252532959; 2:54; 0.10599472495189571; 0.02424728017317103; 0.033952637163136234
2;14;52;1;1;27;0.03250837326049805; 2:54; 0.10599472495189571; 0.02424728017317103; 0.033952637163136234
2;14;62;1;1;37;0.03800225257873535; 8:68; 0.1364846071533377; 0.017224688038598945; 0.020519699212418262
2;14;72;1;1;38;0.04371237754821777; 7:71; 0.12563504917669868; 0.015703671109011802; 0.022191101655582624
2;14;82;1;1;4;0.009298324584960938; 3:7; 0.125; 0.0016758168357198372; 0.003435326136475256
2;14;92;1;1;4;0.00907444953918457; 3:7; 0.125; 0.0016758168357198372; 0.003435326136475256
2;14;102;1;1;4;0.008879661560058594; 3:7; 0.125; 0.0016758168357198372; 0.003435326136475256
2;14;112;1;1;39;0.14198899269104004; 4:76; 0.11434063273495457; 0.01999273642102927; 0.028274035758955943
2;14;122;1;1;39;0.1544017791748047; 4:76; 0.11434063273495457; 0.01999273642102927; 0.028274035758955943
2;14;132;1;1;39;0.1279909610748291; 5:75; 0.1242950820041732; 0.005213760963688127; 0.007373345755443178
2;14;142;1;1;4;0.01160430908203125; 3:7; 0.125; 0.0007403551117911855; 0.0011443755828377524
2;14;152;1;1;4;0.032854318618774414; 2:8; 0.1111111111111111; 0.001799685993269684; 0.0034638375421211687
2;14;162;1;1;72;0.5180935859680176; 13:133; 0.10676616423150939; 0.0017972122252124453; 0.0017975525465517318
2;14;172;1;1;75;0.6017971038818359; 22:130; 0.11455429557106751; 0.0010710867442336389; 0.0013484268388214134
2;14;182;1;1;75;0.6199486255645752; 22:130; 0.11455429557106751; 0.0010710867442336389; 0.0013484268388214134
2;14;192;1;1;75;0.5905697345733643; 22:130; 0.11455429557106751; 0.0010710867442336389; 0.0013484268388214134
2;14;202;1;1;75;0.7208547592163086; 22:130; 0.11455429557106751; 0.0010710867442336389; 0.0013484268388214134
2;14;212;1;1;75;0.6745550632476807; 22:130; 0.11455429557106751; 0.0010710867442336389; 0.0013484268388214134
2;14;222;1;1;76;0.6268742084503174; 13:141; 0.11591925889641358; 0.002008725552557801; 0.0027723387402222286
2;14;232;1;1;32;0.269864559173584; 8:58; 0.1146697862464297; 0.0010374122182264037; 0.0014538513775996164
2;14;242;1;1;32;0.2684037685394287; 8:58; 0.1146697862464297; 0.0010374122182264037; 0.0014538513775996164
2;14;252;1;1;32;0.26122331619262695; 8:58; 0.1146697862464297; 0.0010374122182264037; 0.0014538513775996164
2;14;262;1;1;118;1.2085895538330078; 19:219; 0.11517840283683532; 0.002697276559391684; 0.0028780596023712532
2;14;272;1;1;118;1.1910548210144043; 19:219; 0.11517840283683532; 0.002697276559391684; 0.0028780596023712532
2;14;282;1;1;118;1.2088408470153809; 19:219; 0.11517840283683532; 0.002697276559391684; 0.0028780596023712532
2;14;292;1;1;4;0.06830596923828125; 2:8; 0.1111111111111111; 0.0018258506492660614; 0.003023949891751326
2;14;302;1;1;67;0.6640486717224121; 12:124; 0.11482631613961004; 0.00024520348045571627; 0.0002660175967562579
2;14;312;1;1;67;0.6836044788360596; 12:124; 0.11482631613961004; 0.00024520348045571627; 0.0002660175967562579
